"word_id","synset_id","NoYES","NoTOTAL","acc_rate"
"19824","v#00200069","0","5","0.0000"
"19824","v#00270123","0","5","0.0000"
"19824","v#00270556","0","5","0.0000"
"19824","v#00313029","0","5","0.0000"
"19824","v#00313342","0","5","0.0000"
"19824","v#00313843","0","5","0.0000"
"19824","v#00313984","0","5","0.0000"
"19824","v#00314765","0","5","0.0000"
"19824","v#00315126","0","5","0.0000"
"19824","v#00340120","0","5","0.0000"
"19824","v#00787073","0","5","0.0000"
"19824","v#00787439","0","5","0.0000"
"19824","v#00861664","0","5","0.0000"
"19824","v#00861844","0","5","0.0000"
"19824","v#01021270","0","5","0.0000"
"19824","v#01078168","0","5","0.0000"
"19824","v#01108327","0","5","0.0000"
"19824","v#01417557","0","5","0.0000"
"19824","v#01421290","0","5","0.0000"
"19824","v#01558918","0","5","0.0000"
"19824","v#01581572","0","5","0.0000"
"19824","v#01600942","0","5","0.0000"
"19824","v#01734511","0","5","0.0000"
"20219","r#00011399","0","5","0.0000"
"20219","r#00033931","0","5","0.0000"
"20219","r#00039873","0","5","0.0000"
"20219","r#00052665","0","5","0.0000"
"20219","r#00057416","0","5","0.0000"
"20219","r#00144019","0","5","0.0000"
"20219","r#00151708","0","5","0.0000"
"20219","r#00157058","0","5","0.0000"
"20219","r#00159973","0","5","0.0000"
"20219","r#00217995","0","5","0.0000"
"20219","r#00299908","0","5","0.0000"
"20568","r#00082992","0","5","0.0000"
"20568","r#00102070","0","5","0.0000"
"20568","r#00102202","0","5","0.0000"
"20568","r#00102338","0","5","0.0000"
"20568","r#00202980","0","5","0.0000"
"20568","r#00285860","0","5","0.0000"
"20686","v#00063646","0","5","0.0000"
"20686","v#00095506","0","5","0.0000"
"20686","v#00144091","0","5","0.0000"
"20686","v#00427776","0","5","0.0000"
"20686","v#00474001","0","5","0.0000"
"20686","v#00478094","0","5","0.0000"
"20686","v#01091650","0","5","0.0000"
"20686","v#01111638","0","5","0.0000"
"20686","v#01114991","0","5","0.0000"
"20686","v#01117894","0","5","0.0000"
"20686","v#01122191","0","5","0.0000"
"20686","v#01122320","0","5","0.0000"
"20686","v#01123517","0","5","0.0000"
"20686","v#01124228","0","5","0.0000"
"20686","v#01125184","0","5","0.0000"
"20686","v#01126333","0","5","0.0000"
"20686","v#01134235","0","5","0.0000"
"20686","v#01139594","0","5","0.0000"
"20686","v#01142037","0","5","0.0000"
"20686","v#01156631","0","5","0.0000"
"20686","v#01164223","0","5","0.0000"
"20686","v#01164896","0","5","0.0000"
"20686","v#01169420","0","5","0.0000"
"20686","v#01189395","0","5","0.0000"
"20686","v#01197357","0","5","0.0000"
"20686","v#01197536","0","5","0.0000"
"20686","v#01198215","0","5","0.0000"
"20686","v#01204662","0","5","0.0000"
"20686","v#01465746","0","5","0.0000"
"20686","v#01475713","0","5","0.0000"
"20686","v#01655504","0","5","0.0000"
"20686","v#01668018","0","5","0.0000"
"20686","v#01687203","0","5","0.0000"
"20686","v#01788354","0","5","0.0000"
"20686","v#01788486","0","5","0.0000"
"20686","v#01789981","0","5","0.0000"
"20687","v#00028289","0","5","0.0000"
"20687","v#00032272","0","5","0.0000"
"20687","v#00102193","0","5","0.0000"
"20687","v#00116292","0","5","0.0000"
"20687","v#00117331","0","5","0.0000"
"20687","v#00206945","0","5","0.0000"
"20687","v#00273505","0","5","0.0000"
"20687","v#00406673","0","5","0.0000"
"20687","v#01166757","0","5","0.0000"
"20687","v#01170759","0","5","0.0000"
"20687","v#01626290","0","5","0.0000"
"20688","v#00533091","0","5","0.0000"
"20688","v#00567466","0","5","0.0000"
"20688","v#00568049","0","5","0.0000"
"20688","v#01026409","0","5","0.0000"
"20688","v#01061781","0","5","0.0000"
"20688","v#01085355","0","5","0.0000"
"20688","v#01122191","0","5","0.0000"
"20688","v#01136359","0","5","0.0000"
"20688","v#01138744","0","5","0.0000"
"20688","v#01139594","0","5","0.0000"
"20688","v#01149879","0","5","0.0000"
"20688","v#01178748","0","5","0.0000"
"20688","v#01179423","0","5","0.0000"
"20688","v#01286031","0","5","0.0000"
"20688","v#01286144","0","5","0.0000"
"20688","v#01466830","0","5","0.0000"
"20688","v#01717259","0","5","0.0000"
"20688","v#01861884","0","5","0.0000"
"20689","v#00063646","0","5","0.0000"
"20689","v#00095506","0","5","0.0000"
"20689","v#00144091","0","5","0.0000"
"20689","v#00427776","0","5","0.0000"
"20689","v#00474001","0","5","0.0000"
"20689","v#00478094","0","5","0.0000"
"20689","v#01091650","0","5","0.0000"
"20689","v#01111638","0","5","0.0000"
"20689","v#01114991","0","5","0.0000"
"20689","v#01117894","0","5","0.0000"
"20689","v#01122191","0","5","0.0000"
"20689","v#01122320","0","5","0.0000"
"20689","v#01123517","0","5","0.0000"
"20689","v#01124228","0","5","0.0000"
"20689","v#01125184","0","5","0.0000"
"20689","v#01126333","0","5","0.0000"
"20689","v#01134235","0","5","0.0000"
"20689","v#01139594","0","5","0.0000"
"20689","v#01142037","0","5","0.0000"
"20689","v#01156631","0","5","0.0000"
"20689","v#01164223","0","5","0.0000"
"20689","v#01164896","0","5","0.0000"
"20689","v#01169420","0","5","0.0000"
"20689","v#01189395","0","5","0.0000"
"20689","v#01197357","0","5","0.0000"
"20689","v#01197536","0","5","0.0000"
"20689","v#01198215","0","5","0.0000"
"20689","v#01204662","0","5","0.0000"
"20689","v#01465746","0","5","0.0000"
"20689","v#01475713","0","5","0.0000"
"20689","v#01655504","0","5","0.0000"
"20689","v#01668018","0","5","0.0000"
"20689","v#01687203","0","5","0.0000"
"20689","v#01788354","0","5","0.0000"
"20689","v#01788486","0","5","0.0000"
"20689","v#01789981","0","5","0.0000"
"20690","v#00028289","0","5","0.0000"
"20690","v#00032272","0","5","0.0000"
"20690","v#00102193","0","5","0.0000"
"20690","v#00116292","0","5","0.0000"
"20690","v#00117331","0","5","0.0000"
"20690","v#00206945","0","5","0.0000"
"20690","v#00273505","0","5","0.0000"
"20690","v#00406673","0","5","0.0000"
"20690","v#01166757","0","5","0.0000"
"20690","v#01170759","0","5","0.0000"
"20690","v#01626290","0","5","0.0000"
"20691","v#00533091","0","5","0.0000"
"20691","v#00567466","0","5","0.0000"
"20691","v#00568049","0","5","0.0000"
"20691","v#01026409","0","5","0.0000"
"20691","v#01061781","0","5","0.0000"
"20691","v#01085355","0","5","0.0000"
"20691","v#01122191","0","5","0.0000"
"20691","v#01136359","0","5","0.0000"
"20691","v#01138744","0","5","0.0000"
"20691","v#01139594","0","5","0.0000"
"20691","v#01149879","0","5","0.0000"
"20691","v#01178748","0","5","0.0000"
"20691","v#01179423","0","5","0.0000"
"20691","v#01286031","0","5","0.0000"
"20691","v#01286144","0","5","0.0000"
"20691","v#01466830","0","5","0.0000"
"20691","v#01717259","0","5","0.0000"
"20691","v#01861884","0","5","0.0000"
"20697","n#00403152","0","5","0.0000"
"20697","n#02317372","0","5","0.0000"
"20697","n#03009661","0","5","0.0000"
"20697","n#03261562","0","5","0.0000"
"20697","n#03992325","0","5","0.0000"
"20697","n#04381416","0","5","0.0000"
"20697","n#04501800","0","5","0.0000"
"20697","n#04502282","0","5","0.0000"
"20697","n#04517355","0","5","0.0000"
"20697","n#04519159","0","5","0.0000"
"20697","n#04519930","0","5","0.0000"
"20697","n#04543461","0","5","0.0000"
"20697","n#04595466","0","5","0.0000"
"20697","n#04680638","0","5","0.0000"
"20697","n#04904589","0","5","0.0000"
"20697","n#04988375","0","5","0.0000"
"20697","n#04988542","0","5","0.0000"
"20697","n#05084634","0","5","0.0000"
"20697","n#05418414","0","5","0.0000"
"20697","n#06093563","0","5","0.0000"
"20697","n#06243906","0","5","0.0000"
"20697","n#06273824","0","5","0.0000"
"20697","n#06279059","0","5","0.0000"
"20697","n#06279444","0","5","0.0000"
"20697","n#06314081","0","5","0.0000"
"20697","n#10018921","0","5","0.0000"
"20697","n#10019175","0","5","0.0000"
"20697","n#10019535","0","5","0.0000"
"20697","n#10362727","0","5","0.0000"
"20697","n#10987385","0","5","0.0000"
"20698","n#00105760","0","5","0.0000"
"20698","n#00137299","0","5","0.0000"
"20698","n#00143188","0","5","0.0000"
"20698","n#00468176","0","5","0.0000"
"20698","n#00504689","0","5","0.0000"
"20698","n#00516738","0","5","0.0000"
"20698","n#00744571","0","5","0.0000"
"20698","n#02638930","0","5","0.0000"
"20698","n#03701336","0","5","0.0000"
"20698","n#03992325","0","5","0.0000"
"20698","n#04021804","0","5","0.0000"
"20698","n#04456658","0","5","0.0000"
"20698","n#04496054","0","5","0.0000"
"20698","n#04502083","0","5","0.0000"
"20698","n#04515461","0","5","0.0000"
"20698","n#04586952","0","5","0.0000"
"20698","n#04822648","0","5","0.0000"
"20698","n#05054071","0","5","0.0000"
"20698","n#05059980","0","5","0.0000"
"20698","n#05365642","0","5","0.0000"
"20698","n#05438121","0","5","0.0000"
"20698","n#05438448","0","5","0.0000"
"20698","n#05479076","0","5","0.0000"
"20698","n#06314762","0","5","0.0000"
"20698","n#06314878","0","5","0.0000"
"20698","n#06315338","0","5","0.0000"
"20698","n#06315497","0","5","0.0000"
"20698","n#06336706","0","5","0.0000"
"20698","n#06337126","0","5","0.0000"
"20698","n#06337331","0","5","0.0000"
"20698","n#06851354","0","5","0.0000"
"20698","n#07242626","0","5","0.0000"
"20698","n#07788946","0","5","0.0000"
"20698","n#09908161","0","5","0.0000"
"20698","n#10060259","0","5","0.0000"
"20698","n#10442122","0","5","0.0000"
"20698","n#10867742","0","5","0.0000"
"20698","n#10867885","0","5","0.0000"
"20698","n#10966461","0","5","0.0000"
"20698","n#10966797","0","5","0.0000"
"20698","n#10967721","0","5","0.0000"
"20701","a#00069318","0","5","0.0000"
"20701","a#00287425","0","5","0.0000"
"20701","a#00403663","0","5","0.0000"
"20701","a#00590319","0","5","0.0000"
"20701","a#00590782","0","5","0.0000"
"20701","a#00620711","0","5","0.0000"
"20701","a#00673790","0","5","0.0000"
"20701","a#00747104","0","5","0.0000"
"20701","a#00802546","0","5","0.0000"
"20701","a#00857259","0","5","0.0000"
"20701","a#00871861","0","5","0.0000"
"20701","a#00911761","0","5","0.0000"
"20701","a#00936215","0","5","0.0000"
"20701","a#01006397","0","5","0.0000"
"20701","a#01014088","0","5","0.0000"
"20701","a#01015046","0","5","0.0000"
"20701","a#01015627","0","5","0.0000"
"20701","a#01026949","0","5","0.0000"
"20701","a#01077859","0","5","0.0000"
"20701","a#01103423","0","5","0.0000"
"20701","a#01112066","0","5","0.0000"
"20701","a#01122649","0","5","0.0000"
"20701","a#01150489","0","5","0.0000"
"20701","a#01175863","0","5","0.0000"
"20701","a#01382041","0","5","0.0000"
"20701","a#01451021","0","5","0.0000"
"20701","a#01690318","0","5","0.0000"
"20701","a#01716946","0","5","0.0000"
"20701","a#01753470","0","5","0.0000"
"20701","a#01755935","0","5","0.0000"
"20701","a#01812371","0","5","0.0000"
"20701","a#01882621","0","5","0.0000"
"20701","a#01894910","0","5","0.0000"
"20701","a#01918843","0","5","0.0000"
"20701","a#01919678","0","5","0.0000"
"20701","a#01964598","0","5","0.0000"
"20701","a#01965724","0","5","0.0000"
"20701","a#01980655","0","5","0.0000"
"20701","a#01981482","0","5","0.0000"
"20701","a#01984023","0","5","0.0000"
"20701","a#02016832","0","5","0.0000"
"20701","a#02017351","0","5","0.0000"
"20701","a#02018198","0","5","0.0000"
"20701","a#02018719","0","5","0.0000"
"20701","a#02019914","0","5","0.0000"
"20701","a#02020145","0","5","0.0000"
"20701","a#02048787","0","5","0.0000"
"20701","a#02055673","0","5","0.0000"
"20701","a#02151388","0","5","0.0000"
"20701","a#02154637","0","5","0.0000"
"20701","a#02163862","0","5","0.0000"
"20701","a#02165307","0","5","0.0000"
"20701","a#02180948","0","5","0.0000"
"20701","a#02191070","0","5","0.0000"
"20701","a#02191804","0","5","0.0000"
"20701","a#02208726","0","5","0.0000"
"20701","a#02210262","0","5","0.0000"
"20701","a#02212367","0","5","0.0000"
"20701","a#02283435","0","5","0.0000"
"20701","a#02385304","0","5","0.0000"
"20701","a#02404188","0","5","0.0000"
"20701","a#02435259","0","5","0.0000"
"20702","a#00024510","0","5","0.0000"
"20702","a#00337954","0","5","0.0000"
"20702","a#00549951","0","5","0.0000"
"20702","a#00550293","0","5","0.0000"
"20702","a#00550615","0","5","0.0000"
"20702","a#00559995","0","5","0.0000"
"20702","a#00562853","0","5","0.0000"
"20702","a#00689118","0","5","0.0000"
"20702","a#00707616","0","5","0.0000"
"20702","a#00850419","0","5","0.0000"
"20702","a#00865153","0","5","0.0000"
"20702","a#00911761","0","5","0.0000"
"20702","a#00912021","0","5","0.0000"
"20702","a#00912131","0","5","0.0000"
"20702","a#00913324","0","5","0.0000"
"20702","a#01044193","0","5","0.0000"
"20702","a#01067771","0","5","0.0000"
"20702","a#01116877","0","5","0.0000"
"20702","a#01174299","0","5","0.0000"
"20702","a#01351228","0","5","0.0000"
"20702","a#01410403","0","5","0.0000"
"20702","a#01426764","0","5","0.0000"
"20702","a#01429895","0","5","0.0000"
"20702","a#01431319","0","5","0.0000"
"20702","a#01677671","0","5","0.0000"
"20702","a#01862093","0","5","0.0000"
"20702","a#01869725","0","5","0.0000"
"20702","a#02095155","0","5","0.0000"
"20702","a#02164117","0","5","0.0000"
"20702","a#02180646","0","5","0.0000"
"20702","a#02341880","0","5","0.0000"
"20702","a#02346487","0","5","0.0000"
"20702","a#02350443","0","5","0.0000"
"20702","a#02385304","0","5","0.0000"
"20923","n#00015185","0","5","0.0000"
"20923","n#00027339","0","5","0.0000"
"20923","n#00263204","0","5","0.0000"
"20923","n#00363615","0","5","0.0000"
"20923","n#00487065","0","5","0.0000"
"20923","n#00800661","0","5","0.0000"
"20923","n#02557306","0","5","0.0000"
"20923","n#02676671","0","5","0.0000"
"20923","n#02715089","0","5","0.0000"
"20923","n#02963916","0","5","0.0000"
"20923","n#03008954","0","5","0.0000"
"20923","n#03009171","0","5","0.0000"
"20923","n#03683012","0","5","0.0000"
"20923","n#03684305","0","5","0.0000"
"20923","n#03685812","0","5","0.0000"
"20923","n#03689966","0","5","0.0000"
"20923","n#03857781","0","5","0.0000"
"20923","n#03952527","0","5","0.0000"
"20923","n#03990394","0","5","0.0000"
"20923","n#04048073","0","5","0.0000"
"20923","n#04055717","0","5","0.0000"
"20923","n#04381416","0","5","0.0000"
"20923","n#04496504","0","5","0.0000"
"20923","n#04536390","0","5","0.0000"
"20923","n#04549741","0","5","0.0000"
"20923","n#04553967","0","5","0.0000"
"20923","n#04554317","0","5","0.0000"
"20923","n#04560561","0","5","0.0000"
"20923","n#04560857","0","5","0.0000"
"20923","n#04753063","0","5","0.0000"
"20923","n#04862026","0","5","0.0000"
"20923","n#05252535","0","5","0.0000"
"20923","n#05306507","0","5","0.0000"
"20923","n#05317127","0","5","0.0000"
"20923","n#05457551","0","5","0.0000"
"20923","n#06045616","0","5","0.0000"
"20923","n#06115327","0","5","0.0000"
"20923","n#06265498","0","5","0.0000"
"20923","n#07426815","0","5","0.0000"
"20923","n#07586543","0","5","0.0000"
"20923","n#09372018","0","5","0.0000"
"20923","n#09598019","0","5","0.0000"
"20923","n#09735370","0","5","0.0000"
"20923","n#09894531","0","5","0.0000"
"20923","n#09987377","0","5","0.0000"
"20923","n#10026446","0","5","0.0000"
"20923","n#10729251","0","5","0.0000"
"21097","a#00066844","0","5","0.0000"
"21097","a#00067513","0","5","0.0000"
"21097","a#00177134","0","5","0.0000"
"21097","a#00698394","0","5","0.0000"
"21097","a#00883926","0","5","0.0000"
"21097","a#01027790","0","5","0.0000"
"21097","a#01028535","0","5","0.0000"
"21097","a#01793947","0","5","0.0000"
"21097","a#01795021","0","5","0.0000"
"21097","a#01796064","0","5","0.0000"
"21097","a#01799641","0","5","0.0000"
"21097","a#01944327","0","5","0.0000"
"21097","a#02221280","0","5","0.0000"
"21201","v#00006226","0","5","0.0000"
"21201","v#00053004","0","5","0.0000"
"21201","v#00228848","0","5","0.0000"
"21201","v#00664112","0","5","0.0000"
"21201","v#00731520","0","5","0.0000"
"21201","v#00747222","0","5","0.0000"
"21201","v#00751300","0","5","0.0000"
"21201","v#00875230","0","5","0.0000"
"21201","v#00875761","0","5","0.0000"
"21201","v#00942906","0","5","0.0000"
"21201","v#01031060","0","5","0.0000"
"21201","v#01035130","0","5","0.0000"
"21201","v#01039562","0","5","0.0000"
"21201","v#01060886","0","5","0.0000"
"21201","v#01061056","0","5","0.0000"
"21201","v#01122320","0","5","0.0000"
"21201","v#01142037","0","5","0.0000"
"21201","v#01172225","0","5","0.0000"
"21201","v#01284430","0","5","0.0000"
"21201","v#01386122","0","5","0.0000"
"21201","v#01386521","0","5","0.0000"
"21201","v#01387651","0","5","0.0000"
"21201","v#01416044","0","5","0.0000"
"21201","v#01416151","0","5","0.0000"
"21201","v#01416698","0","5","0.0000"
"21201","v#01426321","0","5","0.0000"
"21201","v#01529865","0","5","0.0000"
"21201","v#01609124","0","5","0.0000"
"21201","v#01625271","0","5","0.0000"
"21201","v#01884703","0","5","0.0000"
"21202","v#00151395","0","5","0.0000"
"21202","v#00239960","0","5","0.0000"
"21202","v#00242403","0","5","0.0000"
"21202","v#00430666","0","5","0.0000"
"21202","v#00448230","0","5","0.0000"
"21202","v#00448781","0","5","0.0000"
"21202","v#00449252","0","5","0.0000"
"21202","v#00506975","0","5","0.0000"
"21202","v#00684589","0","5","0.0000"
"21202","v#01081141","0","5","0.0000"
"21202","v#01131591","0","5","0.0000"
"21202","v#01131926","0","5","0.0000"
"21202","v#01133757","0","5","0.0000"
"21202","v#01136879","0","5","0.0000"
"21202","v#01652417","0","5","0.0000"
"21202","v#01686124","0","5","0.0000"
"21202","v#01687336","0","5","0.0000"
"21202","v#01722683","0","5","0.0000"
"21202","v#01778989","0","5","0.0000"
"21202","v#01828165","0","5","0.0000"
"21467","n#04119489","1","5","0.2000"
"21468","a#00076652","0","5","0.0000"
"21468","a#00076892","0","5","0.0000"
"21468","a#00983275","0","5","0.0000"
"21468","a#00985090","0","5","0.0000"
"21468","a#00986047","0","5","0.0000"
"21468","a#01066794","0","5","0.0000"
"21468","a#01067073","0","5","0.0000"
"21468","a#01260719","0","5","0.0000"
"21468","a#01349983","0","5","0.0000"
"21468","a#01351825","0","5","0.0000"
"21468","a#01513557","0","5","0.0000"
"21468","a#01513899","0","5","0.0000"
"21468","a#01514057","0","5","0.0000"
"21468","a#01515628","0","5","0.0000"
"21468","a#01518608","0","5","0.0000"
"21468","a#01521837","0","5","0.0000"
"21468","a#01538156","0","5","0.0000"
"21468","a#01577936","0","5","0.0000"
"21468","a#01620071","0","5","0.0000"
"21468","a#01727832","0","5","0.0000"
"21468","a#01761384","0","5","0.0000"
"21468","a#01837104","0","5","0.0000"
"21468","a#01884502","0","5","0.0000"
"21468","a#02095155","0","5","0.0000"
"21468","a#02342342","0","5","0.0000"
"21468","a#02346141","0","5","0.0000"
"21468","a#02751502","0","5","0.0000"
"21468","a#W0003028","0","5","0.0000"
"21573","v#00109250","0","5","0.0000"
"21573","v#00946301","0","5","0.0000"
"21573","v#00949234","0","5","0.0000"
"21573","v#00950091","0","5","0.0000"
"21573","v#01137704","0","5","0.0000"
"21573","v#01382450","0","5","0.0000"
"21573","v#01518840","0","5","0.0000"
"21573","v#01576236","0","5","0.0000"
"21573","v#01576416","0","5","0.0000"
"21573","v#01654097","0","5","0.0000"
"21573","v#01772676","0","5","0.0000"
"21704","a#00018244","0","5","0.0000"
"21704","a#00092317","0","5","0.0000"
"21704","a#00421807","0","5","0.0000"
"21704","a#00518406","0","5","0.0000"
"21704","a#00527630","0","5","0.0000"
"21704","a#00543988","0","5","0.0000"
"21704","a#00886586","0","5","0.0000"
"21704","a#00944263","0","5","0.0000"
"21704","a#00968443","0","5","0.0000"
"21704","a#01077729","0","5","0.0000"
"21704","a#01097922","0","5","0.0000"
"21704","a#01401996","0","5","0.0000"
"21704","a#01729918","0","5","0.0000"
"21704","a#01735233","0","5","0.0000"
"21704","a#01735813","0","5","0.0000"
"21704","a#01944086","0","5","0.0000"
"21704","a#02094882","0","5","0.0000"
"21704","a#02187477","0","5","0.0000"
"21704","a#02280052","0","5","0.0000"
"21704","a#02419103","0","5","0.0000"
"21709","n#00022060","0","5","0.0000"
"21709","n#00038052","0","5","0.0000"
"21709","n#00747433","0","5","0.0000"
"21709","n#03772438","0","5","0.0000"
"21709","n#03772852","0","5","0.0000"
"21709","n#04699499","0","5","0.0000"
"21709","n#04700782","0","5","0.0000"
"21709","n#04704758","0","5","0.0000"
"21709","n#04785467","0","5","0.0000"
"21709","n#05014301","0","5","0.0000"
"21709","n#05068012","0","5","0.0000"
"21709","n#05573609","0","5","0.0000"
"21709","n#05575841","0","5","0.0000"
"21709","n#09631860","0","5","0.0000"
"21709","n#09634656","0","5","0.0000"
"21709","n#09655443","0","5","0.0000"
"21709","n#10358350","0","5","0.0000"
"21710","n#00020804","0","5","0.0000"
"21710","n#00102269","0","5","0.0000"
"21710","n#00783422","0","5","0.0000"
"21710","n#00795713","0","5","0.0000"
"21710","n#03091912","0","5","0.0000"
"21710","n#03659570","0","5","0.0000"
"21710","n#03785996","0","5","0.0000"
"21710","n#03793754","0","5","0.0000"
"21710","n#04016883","0","5","0.0000"
"21710","n#04043948","0","5","0.0000"
"21710","n#04398446","0","5","0.0000"
"21710","n#04700285","0","5","0.0000"
"21710","n#05397866","0","5","0.0000"
"21710","n#05575210","0","5","0.0000"
"21710","n#05575676","0","5","0.0000"
"21710","n#05578169","0","5","0.0000"
"21710","n#06855538","0","5","0.0000"
"21710","n#07492073","0","5","0.0000"
"21710","n#07768179","0","5","0.0000"
"21710","n#09598982","0","5","0.0000"
"21710","n#10038317","0","5","0.0000"
"21711","n#02424438","0","5","0.0000"
"21711","n#03659570","0","5","0.0000"
"21711","n#03660069","0","5","0.0000"
"21711","n#03692429","0","5","0.0000"
"21711","n#03750976","0","5","0.0000"
"21711","n#03794441","0","5","0.0000"
"21711","n#03837355","0","5","0.0000"
"21711","n#03908541","0","5","0.0000"
"21711","n#05353900","0","5","0.0000"
"21711","n#05373820","0","5","0.0000"
"21711","n#10373357","0","5","0.0000"
"21745","r#00014775","0","5","0.0000"
"21745","r#00088457","0","5","0.0000"
"21745","r#00088976","0","5","0.0000"
"21745","r#00169515","0","5","0.0000"
"21745","r#00220271","0","5","0.0000"
"21745","r#00237503","0","5","0.0000"
"21745","r#00300202","0","5","0.0000"
"21758","n#00412416","0","5","0.0000"
"21758","n#00568196","0","5","0.0000"
"21758","n#00681760","0","5","0.0000"
"21758","n#03304686","0","5","0.0000"
"21758","n#03398173","0","5","0.0000"
"21758","n#03776654","0","5","0.0000"
"21758","n#04386418","0","5","0.0000"
"21758","n#04699755","0","5","0.0000"
"21758","n#05484062","0","5","0.0000"
"21758","n#05978135","0","5","0.0000"
"21758","n#05985893","0","5","0.0000"
"21758","n#05986088","0","5","0.0000"
"21758","n#05986184","0","5","0.0000"
"21758","n#05988699","0","5","0.0000"
"21758","n#05988905","0","5","0.0000"
"21758","n#05990251","0","5","0.0000"
"21758","n#05991008","0","5","0.0000"
"21758","n#05992373","0","5","0.0000"
"21758","n#06006256","0","5","0.0000"
"21758","n#06020728","0","5","0.0000"
"21758","n#06039237","0","5","0.0000"
"21758","n#06081960","0","5","0.0000"
"21758","n#06082537","0","5","0.0000"
"21758","n#06083786","0","5","0.0000"
"21758","n#06085732","0","5","0.0000"
"21758","n#06096711","0","5","0.0000"
"21758","n#06100864","0","5","0.0000"
"21758","n#06115327","0","5","0.0000"
"21758","n#06115587","0","5","0.0000"
"21758","n#06116890","0","5","0.0000"
"21758","n#06117068","0","5","0.0000"
"21758","n#06117752","0","5","0.0000"
"21758","n#06118344","0","5","0.0000"
"21758","n#06125829","0","5","0.0000"
"21758","n#06137388","0","5","0.0000"
"21758","n#06142758","0","5","0.0000"
"21758","n#06143274","0","5","0.0000"
"21758","n#06143363","0","5","0.0000"
"21758","n#06143839","0","5","0.0000"
"21758","n#06868386","0","5","0.0000"
"21758","n#07135598","0","5","0.0000"
"21758","n#09671986","0","5","0.0000"
"21758","n#09920124","0","5","0.0000"
"21758","n#10037091","0","5","0.0000"
"21758","n#10959680","0","5","0.0000"
"21758","n#W0003076","0","5","0.0000"
"22262","r#00047077","0","5","0.0000"
"22262","r#00203867","1","5","0.2000"
"22309","n#00564273","0","5","0.0000"
"22309","n#00734248","0","5","0.0000"
"22309","n#00791294","0","5","0.0000"
"22309","n#00797364","0","5","0.0000"
"22309","n#03659570","0","5","0.0000"
"22309","n#03794441","0","5","0.0000"
"22309","n#03801019","0","5","0.0000"
"22309","n#03814900","0","5","0.0000"
"22309","n#03827814","0","5","0.0000"
"22309","n#03837355","0","5","0.0000"
"22309","n#03844827","0","5","0.0000"
"22309","n#03846897","0","5","0.0000"
"22309","n#03908541","0","5","0.0000"
"22309","n#04406313","0","5","0.0000"
"22309","n#04483505","0","5","0.0000"
"22309","n#04704758","0","5","0.0000"
"22309","n#04974383","0","5","0.0000"
"22309","n#05020360","0","5","0.0000"
"22309","n#05358552","0","5","0.0000"
"22309","n#05373820","0","5","0.0000"
"22309","n#05441142","0","5","0.0000"
"22309","n#05609011","0","5","0.0000"
"22309","n#09560299","0","5","0.0000"
"22309","n#10354248","0","5","0.0000"
"22309","n#10357889","0","5","0.0000"
"22309","n#10358350","0","5","0.0000"
"22309","n#10373357","0","5","0.0000"
"22359","a#00193347","0","5","0.0000"
"22359","a#00193648","0","5","0.0000"
"22359","a#00194690","0","5","0.0000"
"22359","a#01079225","0","5","0.0000"
"22359","a#01229558","0","5","0.0000"
"22359","a#01529876","0","5","0.0000"
"22359","a#01731616","0","5","0.0000"
"22359","a#01940914","0","5","0.0000"
"22365","v#00519742","0","5","0.0000"
"22365","v#00523848","0","5","0.0000"
"22365","v#00577163","0","5","0.0000"
"22365","v#00582462","0","5","0.0000"
"22365","v#00582621","0","5","0.0000"
"22365","v#00582840","0","5","0.0000"
"22365","v#00582994","0","5","0.0000"
"22365","v#00592685","0","5","0.0000"
"22365","v#00838665","0","5","0.0000"
"22365","v#01133437","0","5","0.0000"
"22365","v#01240173","0","5","0.0000"
"22365","v#01240452","0","5","0.0000"
"22365","v#01741671","0","5","0.0000"
"22437","n#00174193","0","5","0.0000"
"22437","n#00175673","0","5","0.0000"
"22437","n#03762340","0","5","0.0000"
"22437","n#04028861","1","5","0.2000"
"22437","n#04029516","1","5","0.2000"
"22437","n#05580938","0","5","0.0000"
"22437","n#10357554","1","5","0.2000"
"22437","n#10360768","0","5","0.0000"
"22437","n#10360885","0","5","0.0000"
"22437","n#10393286","0","5","0.0000"
"22438","n#03829724","1","5","0.2000"
"22438","n#03841705","0","5","0.0000"
"22438","n#03848250","0","5","0.0000"
"22438","n#03907847","1","5","0.2000"
"22438","n#03944159","0","5","0.0000"
"22438","n#03999905","0","5","0.0000"
"22438","n#04002539","1","5","0.2000"
"22438","n#04002795","0","5","0.0000"
"22438","n#05581967","0","5","0.0000"
"22438","n#10357554","0","5","0.0000"
"22729","v#00200741","0","5","0.0000"
"22729","v#00201878","0","5","0.0000"
"22729","v#00420545","0","5","0.0000"
"22729","v#00627088","0","5","0.0000"
"22729","v#00636437","0","5","0.0000"
"22729","v#00647197","0","5","0.0000"
"22729","v#00670668","0","5","0.0000"
"22729","v#01150345","0","5","0.0000"
"22729","v#01155645","0","5","0.0000"
"22729","v#01883135","0","5","0.0000"
"22741","n#00027339","0","5","0.0000"
"22741","n#00487065","0","5","0.0000"
"22741","n#00800661","0","5","0.0000"
"22741","n#02622723","0","5","0.0000"
"22741","n#02925989","0","5","0.0000"
"22741","n#03118233","0","5","0.0000"
"22741","n#03405014","0","5","0.0000"
"22741","n#03683012","0","5","0.0000"
"22741","n#03685960","0","5","0.0000"
